catalog_id,fid,original_validation,smiles,hasTertiaryAmine,nHBD,nHBA,cLogP,nHeteroAtoms,RingCount,nRotatableBonds,nAromaticBonds,nAcidicGroup,nBasicGroup,AtomicPolarizability,MolWt,TPSA,MaxTrainSimilarity,ClosestTrainSmiles,ClosestTrainIdentifier,FpClusterId,PhysChemClusterId
Z2866906012,,,C#CCCC1(CCC(=O)NCCn2cnc3ccccc32)N=N1,0,1.0,5.0,2.51,6.0,3.0,8.0,10.0,0.0,0.0,48.89,309.37,71.64,0.63,C#CCCC1(CCC(=O)NC(Cn2cnc3ccccc32)c2ccc(F)cc2)N=N1,C238,6.0,6.0
Z2866906015,,,C#CCCC1(CCC(=O)NCc2ccc3cn(C)nc3c2)N=N1,0,1.0,5.0,2.55,6.0,3.0,7.0,10.0,0.0,0.0,48.89,309.37,71.64,0.56,C#CCCC1(CCC(=O)NCc2ccc3c(c2)C(C)C(C)O3)N=N1,C233,6.0,6.0
Z2866906017,,,C#CCCC1(CCC(=O)NC(C)c2cc3ccccc3o2)N=N1,0,1.0,4.0,3.97,5.0,3.0,7.0,10.0,0.0,0.0,49.25,309.37,66.96,0.56,C#CCCC1(CCC(=O)NC(C(N)=O)c2ccc3ccccc3c2)N=N1,C196,4.0,1.0
Z2866906019,,,C#CCCC1(CCC(=O)NCc2cc3cc(C)ccc3o2)N=N1,0,1.0,4.0,3.71,5.0,3.0,7.0,10.0,0.0,0.0,49.25,309.37,66.96,0.56,C#CCCC1(CCC(=O)NCCc2cnc3ccc(C)cc3c2)N=N1,C139,6.0,1.0
Z2866906021,,,C#CCCC1(CCC(=O)NCc2c(C)oc3ccccc23)N=N1,0,1.0,4.0,3.71,5.0,3.0,7.0,10.0,0.0,0.0,49.25,309.37,66.96,0.56,C#CCCC1(CCC(=O)NCc2ccccc2S(=O)(=O)NC)N=N1,C032,6.0,1.0
Z2866906023,,,C#CCCC1(CCC(=O)Nc2ccc3oc(C)c(C)c3c2)N=N1,0,1.0,4.0,4.34,5.0,3.0,6.0,10.0,0.0,0.0,49.25,309.37,66.96,0.66,C#CCCC1(CCC(=O)Nc2ccc3oc(C(F)(F)F)cc(=O)c3c2)N=N1,C235,10.0,1.0
Z2866906033,,,C#CCCC1(CCC(=O)N2CCn3nncc3C2)N=N1,0,0.0,6.0,0.98,7.0,3.0,5.0,5.0,0.0,0.0,40.95,272.31,75.74,0.56,C#CCCC1(CCC(=O)N2CCCn3c(cc4ccccc43)C2)N=N1,C293,7.0,13.0
Z2866906035,,,C#CCCC1(CCC(=O)Nc2cnoc2C2CC2)N=N1,0,1.0,5.0,2.85,6.0,3.0,7.0,5.0,0.0,0.0,41.31,272.31,79.85,0.52,C#CCCC1(CCC(=O)Nc2cnc3c(c2)OCC(=O)N3)N=N1,C174,2.0,4.0
Z2866906036,,,C#CCCC1(CCC(=O)Nc2cnn(-c3ccncc3)c2)N=N1,0,1.0,6.0,2.56,7.0,3.0,7.0,11.0,0.0,0.0,46.23,308.35,84.53,0.53,C#CCCC1(CCC(=O)Nc2ccc(C(F)F)nc2)N=N1,C258,10.0,6.0
Z2866906038,,,C#CCCC1(CCC(=O)Nc2ccnn2-c2ccncc2)N=N1,0,1.0,6.0,2.56,7.0,3.0,7.0,11.0,0.0,0.0,46.23,308.35,84.53,0.49,C#CCCC1(CCC(=O)Nc2ccc3c(c2)CN(c2ccccc2)C3)N=N1,C207,2.0,6.0
Z2866906041,,,C#CCCC1(CCC(=O)Nc2ccc3c(=O)[nH]ccc3c2)N=N1,0,2.0,4.0,2.82,6.0,3.0,6.0,11.0,0.0,0.0,46.59,308.34,86.68,0.54,C#CCCC1(CCC(=O)Nc2ccc3oc(C(F)(F)F)cc(=O)c3c2)N=N1,C235,10.0,6.0
Z2866906057,,,C#CCCC1(CCC(=O)Nc2cccc(OC(F)F)c2)N=N1,0,1.0,4.0,3.58,7.0,2.0,8.0,6.0,0.0,0.0,42.42,307.3,63.05,0.67,C#CCCC1(CCC(=O)Nc2cccc(OCc3cscn3)c2)N=N1,C382,10.0,9.0
Z2866906065,,,C#CCCC1(CCC(=O)N(C)c2cccc3ncccc23)N=N1,0,0.0,4.0,3.55,5.0,3.0,6.0,11.0,0.0,0.0,48.88,306.37,57.92,0.49,C#CCCC1(CCC(=O)N(C)Cc2nc3ccccc3n2C(F)F)N=N1,C019,1.0,1.0
Z2866906067,,,C#CCCC1(CCC(=O)NCc2ccc3ccccc3n2)N=N1,0,1.0,4.0,3.21,5.0,3.0,7.0,11.0,0.0,0.0,48.88,306.37,66.71,0.60,C#CCCC1(CCC(=O)NCc2cccc3nsnc23)N=N1,C380,6.0,1.0
Z2866906069,,,C#CCCC1(CCC(=O)NCC2(C(N)=O)CCOCC2)N=N1,0,2.0,5.0,0.74,7.0,2.0,8.0,0.0,0.0,0.0,47.88,306.37,106.14,0.55,C#CCCC1(CCC(=O)NCC2(C(F)(F)F)CCCCC2)N=N1,C141,6.0,11.0
Z2866906071,,,C#CCCC1(CCC(=O)N2CCN(C(=O)COC)CC2)N=N1,0,0.0,5.0,0.66,7.0,2.0,7.0,0.0,0.0,0.0,47.88,306.37,74.57,0.57,C#CCCC1(CCC(=O)N2CCP(=O)(c3ccccc3)CC2)N=N1,C295,13.0,11.0
Z2866906073,,,C#CCCC1(CCC(=O)N2CCOC(CNC(C)=O)C2)N=N1,0,1.0,5.0,0.71,7.0,2.0,7.0,0.0,0.0,0.0,47.88,306.37,83.36,0.62,C#CCCC1(CCC(=O)N2CCOC(Cn3cncn3)C2)N=N1,C013,11.0,11.0
Z2866906083,,,C#CCCC1(CCC(=O)N2CCC[C@H]2C(F)F)N=N1,0,0.0,3.0,2.60,6.0,2.0,6.0,0.0,0.0,0.0,39.43,269.29,45.03,0.64,C#CCCC1(CCC(=O)N2CCCC3CCC(F)(F)CC32)N=N1,C386,0.0,0.0
Z2866906085,,,C#CCCC1(CCC(=O)N2CCC(C(F)F)C2)N=N1,0,0.0,3.0,2.46,6.0,2.0,6.0,0.0,0.0,0.0,39.43,269.29,45.03,0.62,C#CCCC1(CCC(=O)N2C[C@H](C)N(CC)[C@H](C)C2)N=N1,C237,11.0,0.0
Z2866906094,,,C#CCCC1(CCC(=O)N2CCCCC(CCOC)C2)N=N1,0,0.0,4.0,3.01,5.0,2.0,8.0,0.0,0.0,0.0,52.83,305.42,54.26,0.67,C#CCCC1(CCC(=O)N2CCCC(COC(F)(F)F)C2)N=N1,C307,11.0,0.0
Z2866906097,,,C#CCCC1(CCC(=O)N2CCOC3(CCCOC3)C2)N=N1,0,0.0,5.0,1.75,6.0,3.0,5.0,0.0,0.0,0.0,49.2,305.38,63.49,0.68,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,13.0,0.0
Z2866906099,,,C#CCCC1(CCC(=O)N2CCOCC2C2CCCO2)N=N1,0,0.0,5.0,1.75,6.0,3.0,6.0,0.0,0.0,0.0,49.2,305.38,63.49,0.63,C#CCCC1(CCC(=O)N2CCO[C@@H]3CS(=O)(=O)C[C@@H]32)N=N1,C146,0.0,0.0
Z2866906105,,,C#CCCC1(CCC(=O)N2CCOC3(CCOCC3)C2)N=N1,0,0.0,5.0,1.75,6.0,3.0,5.0,0.0,0.0,0.0,49.2,305.38,63.49,0.63,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,13.0,0.0
Z2866906106,,,C#CCCC1(CCC(=O)N2CCOC(C3CCCO3)C2)N=N1,0,0.0,5.0,1.75,6.0,3.0,6.0,0.0,0.0,0.0,49.2,305.38,63.49,0.58,C#CCCC1(CCC(=O)N2CCOC(Cn3cncn3)C2)N=N1,C013,11.0,0.0
Z2866906108,,,C#CCCC1(CCC(=O)NC2(C(=O)O)CCCCCC2)N=N1,0,2.0,4.0,2.64,6.0,2.0,7.0,0.0,1.0,0.0,49.2,305.38,91.12,0.57,C#CCCC1(CCC(=O)NCC2(C(F)(F)F)CCCCC2)N=N1,C141,9.0,0.0
Z2866906110,,,C#CCCC1(CCC(=O)N2CC(C)OC3(CCOC3)C2)N=N1,0,0.0,5.0,1.75,6.0,3.0,5.0,0.0,0.0,0.0,49.2,305.38,63.49,0.59,C#CCCC1(CCC(=O)N2CCC3(CN(Cc4ccccc4)CC(C)O3)C2)N=N1,C211,13.0,0.0
Z2866906112,,,C#CCCC1(CCC(=O)N2CCCC(CNC(C)=O)C2)N=N1,0,1.0,4.0,1.72,6.0,2.0,7.0,0.0,0.0,0.0,50.17,304.39,74.13,0.64,C#CCCC1(CCC(=O)N2CCCC(COC(F)(F)F)C2)N=N1,C307,11.0,0.0
Z2866906115,,,C#CCCC1(CCC(=O)N2CCCN(C(=O)CC)CC2)N=N1,0,0.0,4.0,1.81,6.0,2.0,6.0,0.0,0.0,0.0,50.17,304.39,65.34,0.69,C#CCCC1(CCC(=O)N2CCCN(CC(=O)NCC)CC2)N=N1,C034,13.0,0.0
Z5209028474,,,C#CCCC1(CCC(=O)N2CCOC3CCN(C)CC32)N=N1,1,0.0,5.0,1.27,6.0,3.0,5.0,0.0,0.0,1.0,50.17,304.39,57.5,0.70,C#CCCC1(CCC(=O)N2CCO[C@@H]3CS(=O)(=O)C[C@@H]32)N=N1,C146,0.0,11.0
Z2866906121,,,C#CCCC1(CCC(=O)NCC2(N3CCOCC3)CC2)N=N1,1,1.0,5.0,1.32,6.0,3.0,8.0,0.0,0.0,1.0,50.17,304.39,66.29,0.67,C#CCCC1(CCC(=O)NCC2(N3CCN(C(C)C)CC3)CCCC2)N=N1,C045,6.0,11.0
Z2866906123,,,C#CCCC1(CCC(=O)N(C)C2CCN3CCOC2C3)N=N1,1,0.0,5.0,1.27,6.0,3.0,6.0,0.0,0.0,1.0,50.17,304.39,57.5,0.50,C#CCCC1(CCC(=O)N(C)C2CS(=O)(=O)C23CCOCC3)N=N1,C020,1.0,11.0
Z2866906125,,,C#CCCC1(CCC(=O)N2CCC(CNC(C)=O)CC2)N=N1,0,1.0,4.0,1.72,6.0,2.0,7.0,0.0,0.0,0.0,50.17,304.39,74.13,0.56,C#CCCC1(CCC(=O)N2C[C@H](C)N(CC)[C@H](C)C2)N=N1,C237,11.0,0.0
Z2866906127,,,C#CCCC1(CCC(=O)NCCN2CC3CCC(C2)O3)N=N1,1,1.0,5.0,1.32,6.0,3.0,8.0,0.0,0.0,1.0,50.17,304.39,66.29,0.62,C#CCCC1(CCC(=O)NCCN2CC[S+]([O-])CC2)N=N1,C259,9.0,11.0
Z2866906129,,,C#CCCC1(CCC(=O)N2CCC(CCC(N)=O)CC2)N=N1,0,1.0,4.0,1.85,6.0,2.0,8.0,0.0,0.0,0.0,50.17,304.39,88.12,0.56,C#CCCC1(CCC(=O)N2CCN(C3(C(N)=O)CCOC3)CC2)N=N1,C331,11.0,0.0
Z2866906131,,,C#CCCC1(CCC(=O)N2CCCC(CCC(N)=O)C2)N=N1,0,1.0,4.0,1.85,6.0,2.0,8.0,0.0,0.0,0.0,50.17,304.39,88.12,0.68,C#CCCC1(CCC(=O)N2CCCC(COC(F)(F)F)C2)N=N1,C307,11.0,0.0
Z2866906132,,,C#CCCC1(CCC(=O)N2CCN(C3CCOC3)CC2)N=N1,1,0.0,5.0,1.28,6.0,3.0,6.0,0.0,0.0,1.0,50.17,304.39,57.5,0.57,C#CCCC1(CCC(=O)N2C[C@@H](O)[C@H](N3CCOCC3)C2)N=N1,C113,13.0,11.0
Z2866906140,,,C#CCCC1(CCC(=O)N2CCOC(CF)C2)N=N1,0,0.0,4.0,1.54,6.0,2.0,6.0,0.0,0.0,0.0,40.34,267.3,54.26,0.67,C#CCCC1(CCC(=O)N2CCOC(Cn3cncn3)C2)N=N1,C013,11.0,0.0
Z2866906142,,,C#CCCC1(CCC(=O)N2CC3C(C2)C3(F)F)N=N1,0,0.0,3.0,2.07,6.0,3.0,5.0,0.0,0.0,0.0,38.1,267.28,45.03,0.64,C#CCCC1(CCC(=O)N2C[C@H](C)N(CC)[C@H](C)C2)N=N1,C237,13.0,0.0
Z2866906146,,,C#CCCC1(CCC(=O)N2C3CCC2CC(OCC)C3)N=N1,0,0.0,4.0,2.90,5.0,3.0,7.0,0.0,0.0,0.0,51.49,303.41,54.26,0.63,C#CCCC1(CCC(=O)N2C3CCC2CC(N2CCCS2(=O)=O)C3)N=N1,C123,0.0,0.0
Z2866906147,,,C#CCCC1(CCC(=O)N2CCOCC(C3CCC3)C2)N=N1,0,0.0,4.0,2.62,5.0,3.0,6.0,0.0,0.0,0.0,51.49,303.41,54.26,0.61,C#CCCC1(CCC(=O)N2C[C@@H](O)[C@H](N3CCOCC3)C2)N=N1,C113,11.0,0.0
Z2866906149,,,C#CCCC1(CCC(=O)NC2CCCC23CCOCC3)N=N1,0,1.0,4.0,2.81,5.0,3.0,6.0,0.0,0.0,0.0,51.49,303.41,63.05,0.54,C#CCCC1(CCC(=O)NC2CC(N(C)C)C23CCC3)N=N1,C334,9.0,0.0
Z2866906150,,,C#CCCC1(CCC(=O)N2CCC(OCC3CC3)CC2)N=N1,0,0.0,4.0,2.76,5.0,3.0,8.0,0.0,0.0,0.0,51.49,303.41,54.26,0.56,C#CCCC1(CCC(=O)N2CCCC(COC(F)(F)F)C2)N=N1,C307,11.0,0.0
Z2866906153,,,C#CCCC1(CCC(=O)N2CCC(C3CCCO3)CC2)N=N1,0,0.0,4.0,2.76,5.0,3.0,6.0,0.0,0.0,0.0,51.49,303.41,54.26,0.58,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,11.0,0.0
Z2866906155,,,C#CCCC1(CCC(=O)N2CCC(C3CCOCC3)C2)N=N1,0,0.0,4.0,2.62,5.0,3.0,6.0,0.0,0.0,0.0,51.49,303.41,54.26,0.63,C#CCCC1(CCC(=O)N2C[C@@H](O)[C@H](N3CCOCC3)C2)N=N1,C113,11.0,0.0
Z2866906160,,,C#CCCC1(CCC(=O)N2CCOCC3(CCCC3)C2)N=N1,0,0.0,4.0,2.76,5.0,3.0,5.0,0.0,0.0,0.0,51.49,303.41,54.26,0.62,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,13.0,0.0
Z2866906162,,,C#CCCC1(CCC(=O)N2CCOCC23CCCCC3)N=N1,0,0.0,4.0,2.90,5.0,3.0,5.0,0.0,0.0,0.0,51.49,303.41,54.26,0.61,C#CCCC1(CCC(=O)N2CCCC23CCCS(=N)(=O)C3)N=N1,C137,13.0,0.0
Z2866906164,,,C#CCCC1(CCC(=O)N2CCOC3(CCCCC3)C2)N=N1,0,0.0,4.0,2.90,5.0,3.0,5.0,0.0,0.0,0.0,51.49,303.41,54.26,0.69,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,13.0,0.0
Z2866906167,,,C#CCCC1(CCC(=O)N2CCCC3(CCCOC3)C2)N=N1,0,0.0,4.0,2.76,5.0,3.0,5.0,0.0,0.0,0.0,51.49,303.41,54.26,0.62,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,13.0,0.0
Z2866906182,,,C#CCCC1(CCC(=O)Nc2ncn(CC(=O)NC)n2)N=N1,0,2.0,7.0,0.32,9.0,2.0,8.0,5.0,0.0,0.0,43.52,303.33,113.63,0.48,C#CCCC1(CCC(=O)Nc2cc(C)cc(OCCO)c2)N=N1,C202,2.0,3.0
Z2866906189,,,C#CCCC1(CCC(=O)NCC2CCN(C3CC3)CC2)N=N1,1,1.0,4.0,2.33,5.0,3.0,8.0,0.0,0.0,1.0,52.46,302.42,57.06,0.67,C#CCCC1(CCC(=O)NCC(=O)NCC2CC3CCC(C2)N3C)N=N1,C096,9.0,0.0
Z2866906191,,,C#CCCC1(CCC(=O)N2CCCC3CN(C)CCC32)N=N1,1,0.0,4.0,2.28,5.0,3.0,5.0,0.0,0.0,1.0,52.46,302.42,48.27,0.64,C#CCCC1(CCC(=O)N2CCCC3CCC(F)(F)CC32)N=N1,C386,0.0,0.0
Z2866906193,,,C#CCCC1(CCC(=O)NC2CCCN3CCCCC23)N=N1,1,1.0,4.0,2.48,5.0,3.0,6.0,0.0,0.0,1.0,52.46,302.42,57.06,0.62,C#CCCC1(CCC(=O)N[C@@H]2CCCC[C@H]2NS(=O)(=O)C2CC2)N=N1,C128,9.0,0.0
Z2866906198,,,C#CCCC1(CCC(=O)NC2CC(=O)N3CCCCC23)N=N1,0,1.0,4.0,1.61,6.0,3.0,6.0,0.0,0.0,0.0,48.83,302.38,74.13,0.61,C#CCCC1(CCC(=O)NC2CCN(C3CCCCC3)C2=O)N=N1,C068,9.0,0.0
Z2866906200,,,C#CCCC1(CCC(=O)N2CC3CCCC3C2C(N)=O)N=N1,0,1.0,4.0,1.45,6.0,3.0,6.0,0.0,0.0,0.0,48.83,302.38,88.12,0.54,C#CCCC1(CCC(=O)N2CCN3CCCCC2C3)N=N1,C117,0.0,11.0
Z2866906205,,,C#CCCC1(CCC(=O)N2C3CC[C@@H]2CC(=O)N(C)C3)N=N1,0,0.0,4.0,1.56,6.0,3.0,5.0,0.0,0.0,0.0,48.83,302.38,65.34,0.56,C#CCCC1(CCC(=O)N2C3CCCC2CC2(C3)NC(=O)NC2=O)N=N1,C179,0.0,0.0
Z2866906207,,,C#CCCC1(CCC(=O)NC2CCC(=O)NC23CCC3)N=N1,0,2.0,4.0,1.66,6.0,3.0,6.0,0.0,0.0,0.0,48.83,302.38,82.92,0.54,C#CCCC1(CCC(=O)NC2CC(N(C)C)C23CCC3)N=N1,C334,9.0,11.0
Z2866906212,,,C#CCCC1(CCC(=O)N2CCCCC(F)C2)N=N1,0,0.0,3.0,2.69,5.0,2.0,5.0,0.0,0.0,0.0,42.63,265.33,45.03,0.65,C#CCCC1(CCC(=O)N2CCCC(COC(F)(F)F)C2)N=N1,C307,11.0,0.0
Z2866906216,,,C#CCCC1(CCC(=O)N2CCc3cc(Cl)ccc32)N=N1,0,0.0,3.0,3.58,5.0,3.0,5.0,6.0,0.0,0.0,45.11,301.78,45.03,0.56,C#CCCC1(CCC(=O)N2CCc3c(CN4CCCC4)cccc32)N=N1,C170,7.0,9.0
Z2866906225,,,C#CCCC1(CCC(=O)N2CC3(CCCO3)C2C2CC2)N=N1,0,0.0,4.0,2.51,5.0,4.0,6.0,0.0,0.0,0.0,50.16,301.39,54.26,0.63,C#CCCC1(CCC(=O)N2CCCC3(CCCCO3)C2C#N)N=N1,C023,0.0,0.0
Z2866906227,,,C#CCCC1(CCC(=O)N2CCC(c3nc(C)no3)C2)N=N1,0,0.0,6.0,2.05,7.0,3.0,6.0,5.0,0.0,0.0,46.17,301.35,83.95,0.56,C#CCCC1(CCC(=O)N2CC(N3CC(c4nc(C5CC5)no4)CC3=O)C2)N=N1,C365,11.0,13.0
Z2866906232,,,C#CCCC1(CCC(=O)N2CCOCC2c2ccco2)N=N1,0,0.0,5.0,2.54,6.0,3.0,6.0,5.0,0.0,0.0,46.54,301.35,67.4,0.60,C#CCCC1(CCC(=O)N2CCOCC2c2nc(-c3cccs3)no2)N=N1,C206,0.0,4.0
Z2866906234,,,C#CCCC1(CCC(=O)N2CCOC(c3ccco3)C2)N=N1,0,0.0,5.0,2.54,6.0,3.0,6.0,5.0,0.0,0.0,46.54,301.35,67.4,0.63,C#CCCC1(CCC(=O)N2CCOC(c3c(Cl)cccc3OC)C2)N=N1,C213,11.0,4.0
Z2866906236,,,C#CCCC1(CCC(=O)N2CCOc3cc(F)ccc32)N=N1,0,0.0,4.0,2.91,6.0,3.0,5.0,6.0,0.0,0.0,44.29,301.32,54.26,0.50,C#CCCC1(CCC(=O)N2CCC(S(=O)(=O)c3ccc(F)cc3)C2)N=N1,C342,7.0,4.0
Z2866906245,,,C#CCCC1(CCC(=O)NC2CCc3c(nnn3C)C2)N=N1,0,1.0,6.0,1.14,7.0,3.0,6.0,5.0,0.0,0.0,47.14,300.37,84.53,0.68,C#CCCC1(CCC(=O)NC2CCc3c(nc(C)n3CCO)C2)N=N1,C200,9.0,13.0
Z2866906247,,,C#CCCC1(CCC(=O)N2CCC(Cn3ccnn3)C2)N=N1,0,0.0,6.0,1.48,7.0,3.0,7.0,5.0,0.0,0.0,47.14,300.37,75.74,0.52,C#CCCC1(CCC(=O)N2CCCC(COC(F)(F)F)C2)N=N1,C307,11.0,13.0
Z2866906249,,,C#CCCC1(CCC(=O)N2CCCC2c2nncn2C)N=N1,0,0.0,6.0,1.83,7.0,3.0,6.0,5.0,0.0,0.0,47.14,300.37,75.74,0.54,C#CCCC1(CCC(=O)N2CCCCC2c2nnc(CC(F)(F)F)o2)N=N1,C028,0.0,13.0
Z2866906250,,,C#CCCC1(CCC(=O)N2CCCC(n3cncn3)C2)N=N1,0,0.0,6.0,1.80,7.0,3.0,6.0,5.0,0.0,0.0,47.14,300.37,75.74,0.58,C#CCCC1(CCC(=O)N2CCOC(Cn3cncn3)C2)N=N1,C013,11.0,13.0
Z2866906252,,,C#CCCC1(CCC(=O)N2CCCC2Cn2cncn2)N=N1,0,0.0,6.0,1.62,7.0,3.0,7.0,5.0,0.0,0.0,47.14,300.37,75.74,0.66,C#CCCC1(CCC(=O)N2CCCC2CN2CCC(C)CC2)N=N1,C164,0.0,13.0
Z2866906258,,,C#CCCC1(CCC(=O)N2CCCC(n3ccnn3)C2)N=N1,0,0.0,6.0,1.80,7.0,3.0,6.0,5.0,0.0,0.0,47.14,300.37,75.74,0.58,C#CCCC1(CCC(=O)N2CCCC(N3C(=O)CC4(CCCC4)C3=O)C2)N=N1,C042,11.0,13.0
Z2866906260,,,C#CCCC1(CCC(=O)NCc2nnc3n2CCCC3)N=N1,0,1.0,6.0,1.59,7.0,3.0,7.0,5.0,0.0,0.0,47.14,300.37,84.53,0.59,C#CCCC1(CCC(=O)NCc2nnc(C3CC3)n2C2CC2)N=N1,C154,6.0,13.0
Z2866906262,,,C#CCCC1(CCC(=O)NC2CCc3nc(C)nn3C2)N=N1,0,1.0,6.0,1.37,7.0,3.0,6.0,5.0,0.0,0.0,47.14,300.37,84.53,0.59,C#CCCC1(CCC(=O)NC2CCc3c(nc(C)n3CCO)C2)N=N1,C200,9.0,13.0
Z2866906264,,,C#CCCC1(CCC(=O)N2CCCC2c2cc(C)no2)N=N1,0,0.0,5.0,3.00,6.0,3.0,6.0,5.0,0.0,0.0,47.5,300.36,71.06,0.53,C#CCCC1(CCC(=O)N2CCCCC2c2nnc(CC(F)(F)F)o2)N=N1,C028,0.0,4.0
Z2866906274,,,C#CCCC1(CCC(=O)N2CC(C)(COC)C2)N=N1,0,0.0,4.0,1.84,5.0,2.0,7.0,0.0,0.0,0.0,43.55,263.34,54.26,0.58,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,13.0,0.0
Z2866906276,,,C#CCCC1(CCC(=O)NC2(C)CCCOC2)N=N1,0,1.0,4.0,2.03,5.0,2.0,6.0,0.0,0.0,0.0,43.55,263.34,63.05,0.57,C#CCCC1(CCC(=O)NC2(CS(C)(=O)=O)COC2)N=N1,C037,9.0,0.0
Z2866906277,,,C#CCCC1(CCC(=O)N2CC3(CC(F)C3)C2)N=N1,0,0.0,3.0,2.30,5.0,3.0,5.0,0.0,0.0,0.0,41.3,263.32,45.03,0.72,C#CCCC1(CCC(=O)N2CC3(CC(S(C)(=O)=O)C3)C2)N=N1,C254,13.0,0.0
Z2866906281,,,C#CCCC1(CCC(=O)NCC2(C(=O)O)CC2)N=N1,0,2.0,4.0,1.32,6.0,2.0,8.0,0.0,1.0,0.0,39.92,263.3,91.12,0.61,C#CCCC1(CCC(=O)NCC2(C(F)(F)F)CCCCC2)N=N1,C141,6.0,11.0
Z2866906283,,,C#CCCC1(CCC(=O)N2CCC(C(=O)O)C2)N=N1,0,1.0,4.0,1.28,6.0,2.0,6.0,0.0,1.0,0.0,39.92,263.3,82.33,0.61,C#CCCC1(CCC(=O)N2C[C@H](C)N(CC)[C@H](C)C2)N=N1,C237,11.0,11.0
Z2866906290,,,C#CCCC1(CCC(=O)N2CCC(n3ccnc3)CC2)N=N1,0,0.0,5.0,2.40,6.0,3.0,6.0,5.0,0.0,0.0,48.46,299.38,62.85,0.56,C#CCCC1(CCC(=O)N2CCC(N3CCN(c4ccccc4Cl)CC3)CC2)N=N1,C186,11.0,4.0
Z2866906292,,,C#CCCC1(CCC(=O)NCC2CCc3nccn3C2)N=N1,0,1.0,5.0,1.92,6.0,3.0,7.0,5.0,0.0,0.0,48.46,299.38,71.64,0.64,C#CCCC1(CCC(=O)NCC2CCc3nnc(C(F)F)n3C2)N=N1,C157,9.0,13.0
Z2866906296,,,C#CCCC1(CCC(=O)NCC2CCCn3ccnc32)N=N1,0,1.0,5.0,2.23,6.0,3.0,7.0,5.0,0.0,0.0,48.46,299.38,71.64,0.52,C#CCCC1(CCC(=O)NCC2CCCN(CC#N)C2)N=N1,C276,9.0,4.0
Z2866906302,PC-V4684-F,non-promiscuity,C#CCCC1(CCC(=O)NCc2cn3c(n2)CCCC3)N=N1,0,1.0,5.0,2.19,6.0,3.0,7.0,5.0,0.0,0.0,48.46,299.38,71.64,0.80,C#CCCC1(CCC(=O)NCCc2cn3c(n2)CCC3)N=N1,C014,6.0,4.0
Z2866906304,,,C#CCCC1(CCC(=O)NC2CCCc3c2cnn3C)N=N1,0,1.0,5.0,2.27,6.0,3.0,6.0,5.0,0.0,0.0,48.46,299.38,71.64,0.55,C#CCCC1(CCC(=O)NC2CCc3cccc4cccc2c34)N=N1,C245,9.0,4.0
Z2866906310,,,C#CCCC1(CCC(=O)N2CCC(c3ccco3)CC2)N=N1,0,0.0,4.0,3.34,5.0,3.0,6.0,5.0,0.0,0.0,48.83,299.37,58.17,0.56,C#CCCC1(CCC(=O)N2CCC(N3CCN(c4ccccc4Cl)CC3)CC2)N=N1,C186,11.0,9.0
Z2866906311,,,C#CCCC1(CCC(=O)N2CCCCC2c2ccco2)N=N1,0,0.0,4.0,3.69,5.0,3.0,6.0,5.0,0.0,0.0,48.83,299.37,58.17,0.57,C#CCCC1(CCC(=O)N2CCCCC2c2nnc(CC(F)(F)F)o2)N=N1,C028,0.0,9.0
Z2866906320,,,C#CCCC1(CCC(=O)N2CCC2c2ccc(F)cc2)N=N1,0,0.0,3.0,3.45,5.0,3.0,6.0,6.0,0.0,0.0,46.58,299.35,45.03,0.63,C#CCCC1(CCC(=O)N2CCC(c3ccc(F)c(F)c3)C2C)N=N1,C220,0.0,9.0
Z2866906323,,,C#CCCC1(CCC(=O)NCc2ccc(C(N)=O)nc2)N=N1,0,2.0,5.0,1.15,7.0,2.0,8.0,6.0,0.0,0.0,44.84,299.33,109.8,0.59,C#CCCC1(CCC(=O)NCc2ccc(C3(C(F)(F)F)N=N3)cc2)N=N1,C094,6.0,3.0
Z2866906329,,,C#CCCC1(CCC(=O)Nc2ccc3c(c2)OCCO3)N=N1,0,1.0,5.0,2.75,6.0,3.0,6.0,6.0,0.0,0.0,45.2,299.33,72.28,0.64,C#CCCC1(CCC(=O)NC(c2ccc3c(c2)OCCO3)C2CC2)N=N1,C130,10.0,4.0
Z2866906331,,,C#CCCC1(CCC(=O)N2CCOCC2CC(F)F)N=N1,0,0.0,4.0,2.22,7.0,2.0,7.0,0.0,0.0,0.0,43.33,299.32,54.26,0.54,C#CCCC1(CCC(=O)N2CCOCC2c2c(C)nn(CC(F)(F)F)c2C)N=N1,C081,0.0,0.0
Z2866906342,,,C#CCCC1(CCC(=O)NC[C@@H]2CCC(=O)N2)N=N1,0,2.0,4.0,0.74,6.0,2.0,7.0,0.0,0.0,0.0,40.89,262.31,82.92,0.62,C#CCCC1(CCC(=O)NCC2CC3(CC3)S(=O)(=O)N2)N=N1,C180,9.0,11.0
