catalog_id,smiles
Z3069383649,C#CCCC1(CCC(=O)N2CCCCC2c2ccc(C(=O)O)n2C)N=N1
Z3069383650,C#CCCC1(CCC(=O)N2CCCC(C34CCC(C3)C4C(=O)O)C2)N=N1
Z3069419343,C#CCCC1(CCC(=O)NC2CCN(C(C(=O)O)c3ccccc3)C2=O)N=N1
Z3337871986,C#CCCC1(CCC(=O)N(C)C2CCCc3nc(CC)sc32)N=N1
Z3337872004,C#CCCC1(CCC(=O)NCCc2nnc3n2CCCCC3)N=N1
Z3337872008,C#CCCC1(CCC(=O)NCCc2ccc(S(=O)(=O)N(CC)CC)s2)N=N1
Z3337872037,C#CCCC1(CCC(=O)N2CCC(C(=O)Nc3cc(C)on3)CC2)N=N1
Z3337872038,C#CCCC1(CCC(=O)NC2CCN(C(=O)NC3CCCCC3)CC2)N=N1
Z3337872054,C#CCCC1(CCC(=O)N2CCN(S(=O)(=O)Cc3ccon3)CC2)N=N1
Z3337872069,C#CCCC1(CCC(=O)N2CCC(C)C(n3ccnc3)C2)N=N1
Z3337872073,C#CCCC1(CCC(=O)NCc2nc(C3CC3)cs2)N=N1
Z3337872075,C#CCCC1(CCC(=O)N2CCCC(c3nc4c(s3)CCCC4)C2)N=N1
Z3337872079,C#CCCC1(CCC(=O)N2CCCC2c2nc(-c3ccccc3)n[nH]2)N=N1
Z3337872085,C#CCCC1(CCC(=O)N2CCC(n3ncc4ccccc43)C2)N=N1
Z3337872089,C#CCCC1(CCC(=O)N2CCN(S(=O)(=O)c3nnc[nH]3)CC2)N=N1
Z3337872095,C#CCCC1(CCC(=O)N2CCOCC2c2cccn2C)N=N1
Z3337872110,C#CCCC1(CCC(=O)N2CCOC(c3nnc(C(C)C)o3)C2)N=N1
Z3337872115,C#CCCC1(CCC(=O)N(CC2CC2)CC2CN(C)CCO2)N=N1
Z3337872119,C#CCCC1(CCC(=O)NCC2(O)CCCC(C(F)(F)F)C2)N=N1
Z3337872124,C#CCCC1(CCC(=O)NC2CCc3cnn(C(C)C)c3C2)N=N1
Z3337872139,C#CCCC1(CCC(=O)NC(C)c2nc(-c3cc(C)ccn3)n[nH]2)N=N1
Z3337872164,C#CCCC1(CCC(=O)N2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)N=N1
Z3337872200,C#CCCC1(CCC(=O)N2CCCC2c2cccc3c2OCCO3)N=N1
Z3337872215,C#CCCC1(CCC(=O)NC2CCN(C3CCOC3)CC2)N=N1
Z3337872217,C#CCCC1(CCC(=O)N2CCC3(C2)NC(=O)N(C(C)C)C3=O)N=N1
Z3337872233,C#CCCC1(CCC(=O)N2CCC(Cc3ccncc3)C2)N=N1
Z3337872237,C#CCCC1(CCC(=O)N2CCC(C)(CN3CCN(C)CC3)CC2)N=N1
Z3337872242,C#CCCC1(CCC(=O)N2CCN(C3CCN(Cc4ccccc4)C3)CC2)N=N1
Z3337872245,C#CCCC1(CCC(=O)NCc2cn(C3COCC3OC)nn2)N=N1
Z3337872271,C#CCCC1(CCC(=O)NCC2CCC(C(=O)N(C)C)O2)N=N1
Z3337872288,C#CCCC1(CCC(=O)NCc2coc3ccccc23)N=N1
Z3337872295,C#CCCC1(CCC(=O)N2CCCNC(=O)C2CC(C)C)N=N1
Z3337872299,C#CCCC1(CCC(=O)N2CC(C)C(C(=O)N3CCOCC3)C2)N=N1
Z3337872304,C#CCCC1(CCC(=O)NCc2cccc(N3CCOCC3)n2)N=N1
Z3337872334,C#CCCC1(CCC(=O)N2CCOC(Cn3nc(C)nc3C)C2)N=N1
Z3337872340,C#CCCC1(CCC(=O)NCc2coc(-c3ccccc3)n2)N=N1
Z3337872351,C#CCCC1(CCC(=O)NCc2ccc(Cn3ccccc3=O)cc2)N=N1
Z3337872359,C#CCCC1(CCC(=O)N2CCC(CS(C)(=O)=O)CC2)N=N1
Z3337872371,C#CCCC1(CCC(=O)NCc2ncn(Cc3cccc(F)c3)n2)N=N1
Z3337872374,C#CCCC1(CCC(=O)N2CCc3ncsc3C2)N=N1
Z3337872384,C#CCCC1(CCC(=O)N2CCN(C(=O)Nc3ccc(C)c(Cl)c3)CC2)N=N1
Z3337872387,C#CCCC1(CCC(=O)NC(c2nccn2C)c2nccn2C)N=N1
Z3337872410,C#CCCC1(CCC(=O)NC(c2cnn(C)c2)C(F)(F)F)N=N1
Z3337872422,C#CCCC1(CCC(=O)NCc2ccc(=O)[nH]n2)N=N1
Z3337872428,C#CCCC1(CCC(=O)N2CCN(CCn3cccn3)CC2CC)N=N1
Z3337872434,C#CCCC1(CCC(=O)NC2CCC(=O)NC2C(C)(C)C)N=N1
Z3337872452,C#CCCC1(CCC(=O)N[C@H]2C[C@H](c3ccc(OC)c(F)c3)C2)N=N1
Z3337872460,C#CCCC1(CCC(=O)NCc2ncc(C(F)(F)F)cn2)N=N1
Z3337872465,C#CCCC1(CCC(=O)N2CC(OCc3cccc4ccccc34)C2)N=N1
Z3337872496,C#CCCC1(CCC(=O)NCC2CCCN(c3nccn4cnnc34)C2)N=N1
Z3337872498,C#CCCC1(CCC(=O)NCC2(CC)COC2)N=N1
Z3337872503,C#CCCC1(CCC(=O)N[C@@H](C)C(=O)Nc2cccnc2C)N=N1
Z3337872510,C#CCCC1(CCC(=O)NCc2ccnc(N3CCN(C)CC3)n2)N=N1
Z3337872519,C#CCCC1(CCC(=O)N2C3C=CCC2CC3)N=N1
Z3337872523,C#CCCC1(CCC(=O)N(CCc2nccs2)C(C)C)N=N1
Z3337872530,C#CCCC1(CCC(=O)N2CCN(c3ncnc4c3cnn4C)CC2)N=N1
Z3337872538,C#CCCC1(CCC(=O)N2CCc3ncccc3C2)N=N1
Z3337872553,C#CCCC1(CCC(=O)N2CCCCC2c2cncn2CC)N=N1
Z3337872559,C#CCCC1(CCC(=O)NCc2cnc(N3CCOCC3)s2)N=N1
Z3337872578,C#CCCC1(CCC(=O)NCc2nc(C(N)=O)co2)N=N1
Z3337872598,C#CCCC1(CCC(=O)NC2CCC(=O)NC2c2cnn(CC)c2)N=N1
Z3337872621,C#CCCC1(CCC(=O)N(Cc2ccccc2)C2C=CS(=O)(=O)C2)N=N1
Z3337872625,C#CCCC1(CCC(=O)N(CCC)Cc2nnc(-c3cccs3)o2)N=N1
Z3337872636,C#CCCC1(CCC(=O)N(Cc2cccnc2)C2CCS(=O)(=O)C2)N=N1
Z3337872644,C#CCCC1(CCC(=O)N2CCCC(c3nnc4ccc(C(F)(F)F)cn34)C2)N=N1
Z3337872646,C#CCCC1(CCC(=O)N2CCN(Cc3cc(=O)n4ccsc4n3)CC2)N=N1
Z3337872653,C#CCCC1(CCC(=O)N(C)CC(=O)Nc2cc(C)on2)N=N1
Z3337872659,C#CCCC1(CCC(=O)N(C)Cc2c(C)nc3sc(C)cn23)N=N1
Z3337872665,C#CCCC1(CCC(=O)NCc2ccccc2S(=O)(=O)N2CCOCC2)N=N1
Z3337872667,C#CCCC1(CCC(=O)N(C)CC(=O)N2c3ccccc3NC(=O)CC2C)N=N1
Z3337872677,C#CCCC1(CCC(=O)NCc2ccc(COCC(F)(F)F)cc2)N=N1
Z3337872684,C#CCCC1(CCC(=O)N2CC3(CCCC3)c3cc4c(cc3C2C)OCCO4)N=N1
Z3337872686,C#CCCC1(CCC(=O)N(C)C(C)c2ccc(-n3cnc4ccccc43)cc2)N=N1
Z3337872714,C#CCCC1(CCC(=O)NCc2ccc(-n3nc(C)cc3C)nc2)N=N1
Z3337872726,C#CCCC1(CCC(=O)NC(CC)c2ccccc2OCC(=O)N2CCCC2)N=N1
Z3337872730,C#CCCC1(CCC(=O)NCCOC2CCCCC2C)N=N1
Z3337872736,C#CCCC1(CCC(=O)NCc2ccc(NC(=O)CCN(C)Cc3ccccc3)cc2)N=N1
Z3337872782,C#CCCC1(CCC(=O)N2CCCC2C(=O)Nc2nc3ccccc3s2)N=N1
Z3337872788,C#CCCC1(CCC(=O)N2CCN(S(=O)(=O)N(C)C3CCCCC3)CC2)N=N1
Z3337872795,C#CCCC1(CCC(=O)NC2CCCc3c2cnn3Cc2ccccc2)N=N1
Z3337872797,C#CCCC1(CCC(=O)NCc2cccc(S(=O)(=O)NCc3cccc(F)c3)c2)N=N1
Z3337872799,C#CCCC1(CCC(=O)NCCS(=O)(=O)N2CCc3ccccc32)N=N1
Z3337872807,C#CCCC1(CCC(=O)NCCCN(Cc2cccnc2)S(C)(=O)=O)N=N1
Z3337872833,C#CCCC1(CCC(=O)N2CCC(C(=O)NCCCN3CCOCC3)CC2)N=N1
Z3337872840,C#CCCC1(CCC(=O)NCc2nn(-c3ccccc3)c3c2CCC3)N=N1
Z3337872850,C#CCCC1(CCC(=O)N(C)Cc2cc(C)c(OCC(F)(F)F)c(C)c2)N=N1
Z3337872856,C#CCCC1(CCC(=O)N(C)CC(O)COc2ccccc2C(F)(F)F)N=N1
Z3337872857,C#CCCC1(CCC(=O)NCCn2nc3ccccn3c2=O)N=N1
Z3337872865,C#CCCC1(CCC(=O)N2CCN(Cc3nnnn3-c3ccccc3)CC2)N=N1
Z3337872888,C#CCCC1(CCC(=O)NCc2cccc(Cn3cnc4ccccc43)c2)N=N1
Z3337872897,C#CCCC1(CCC(=O)NCC2(c3ccc4c(c3)OCO4)CCOCC2)N=N1
Z3337872907,C#CCCC1(CCC(=O)NC2CC(=O)N(c3ccc(Oc4ccccc4)cc3)C2)N=N1
Z3337872928,C#CCCC1(CCC(=O)N2C(C(=O)N(C)C3CCN(CC)CC3)CC3CCCCC32)N=N1
Z3337873017,C#CCCC1(CCC(=O)N2CCCCC2c2nc(-c3cccc(F)c3)c[nH]2)N=N1
Z3337872984,C#CCCC1(CCC(=O)NCc2csc(COc3ccccc3)n2)N=N1
Z3337872987,C#CCCC1(CCC(=O)N2CC(=O)NC3CCCCC32)N=N1
Z3337872993,C#CCCC1(CCC(=O)N2CCN(C(=O)CCOc3ccccc3)CC2)N=N1
Z3337872995,C#CCCC1(CCC(=O)NCCNC(=O)c2[nH]nc3ccccc23)N=N1
Z3337873001,C#CCCC1(CCC(=O)NCCCc2nc(C)no2)N=N1
Z3337873014,C#CCCC1(CCC(=O)NC(Cn2cncn2)c2ccccc2)N=N1
Z3337873021,C#CCCC1(CCC(=O)N2CCCN(C(=O)Oc3ccccc3)CC2)N=N1
Z3337873035,C#CCCC1(CCC(=O)NCC(=O)N(C)Cc2cccnc2)N=N1
Z3337873037,C#CCCC1(CCC(=O)N(C)Cc2cccc(NS(=O)(=O)c3ccccc3)c2)N=N1
Z3337873041,C#CCCC1(CCC(=O)NC(C)C(=O)N2CCc3ccccc32)N=N1
Z3337873057,C#CCCC1(CCC(=O)N2CCC(n3nnc4c3CCCC4)CC2)N=N1
Z3337873065,C#CCCC1(CCC(=O)NCCC(O)(c2ccccc2)C(F)(F)F)N=N1
Z3337873078,C#CCCC1(CCC(=O)N2CCCN(S(=O)(=O)c3cccc4cnccc34)CC2)N=N1
Z3337873085,C#CCCC1(CCC(=O)Nc2nc(C(C)(C)C)ns2)N=N1
Z3337873110,C#CCCC1(CCC(=O)N2CCCC(NS(=O)(=O)c3cccc(F)c3)C2)N=N1
Z3337873115,C#CCCC1(CCC(=O)N(C)C2CCN(Cc3ncc(C)c(OC)c3C)CC2)N=N1
Z3337873119,C#CCCC1(CCC(=O)NC2CCN(c3ncnc4nc[nH]c34)CC2)N=N1
Z3337873133,C#CCCC1(CCC(=O)NC(c2cccnc2)c2cc3ccccc3o2)N=N1
Z3337873139,C#CCCC1(CCC(=O)NCc2ccccc2CN2C(=O)NC3(CCCCC3)C2=O)N=N1
Z3337873162,C#CCCC1(CCC(=O)NCC(c2ccc(C)s2)N2CCOCC2)N=N1
Z3337873182,C#CCCC1(CCC(=O)NCCS(=O)(=O)Nc2ccccn2)N=N1
Z3337873185,C#CCCC1(CCC(=O)N2CCCC(c3nc4ccccc4n3C(C)C)C2)N=N1
Z3337873197,C#CCCC1(CCC(=O)NCCOc2cccc(NC(=O)c3ccc(OC)cc3)c2)N=N1
Z3337873204,C#CCCC1(CCC(=O)NCCCC(=O)N2CCOc3ccccc32)N=N1
Z3337873206,C#CCCC1(CCC(=O)N2CCC(NC(=O)CC3CCCCC3)CC2)N=N1
Z3337873207,C#CCCC1(CCC(=O)NC2CCCN(C3CCCCC3)C2)N=N1
Z3337873218,C#CCCC1(CCC(=O)N(Cc2nc(-c3ccc4c(c3)OCO4)c[nH]2)C(C)C)N=N1
Z3337873230,C#CCCC1(CCC(=O)NC(C)c2nc(-c3cccnc3)cs2)N=N1
Z3337873233,C#CCCC1(CCC(=O)NCCCN2CCS(=O)(=O)CC2)N=N1
Z3337873240,C#CCCC1(CCC(=O)NC(c2noc(C)n2)c2ccccc2OC(F)(F)F)N=N1
Z3337873242,C#CCCC1(CCC(=O)N(CC)Cc2ccc3ccccc3n2)N=N1
Z3337873244,C#CCCC1(CCC(=O)NCc2c(C)nc3cc(=O)[nH]n3c2C)N=N1
Z3337873247,C#CCCC1(CCC(=O)N(C)CCn2c(=O)oc3ccccc32)N=N1
Z3337873254,C#CCCC1(CCC(=O)N2CCN(CC(=O)Nc3nncs3)CC2)N=N1
Z3337873282,C#CCCC1(CCC(=O)N2CCN(CCS(=O)(=O)c3ccc(Br)cc3)CC2)N=N1
Z3337873301,C#CCCC1(CCC(=O)NC2CCCN(c3cc(N4CCOCC4)ncn3)C2)N=N1
Z3337873304,C#CCCC1(CCC(=O)NCCS(=O)(=O)C(C)(C)C)N=N1
Z3337873309,C#CCCC1(CCC(=O)NC(CC2CCCCC2)c2ncccn2)N=N1
Z3337873313,C#CCCC1(CCC(=O)N2Cc3ccc(S(=O)(=O)N(C)C)cc3C2)N=N1
Z3337873336,C#CCCC1(CCC(=O)NCC(O)c2cc3ccccc3s2)N=N1
Z3337873346,C#CCCC1(CCC(=O)N2Cc3cnn(C)c3C2)N=N1
Z3337873371,C#CCCC1(CCC(=O)NC(c2ccnc(Cl)c2)C2CC2)N=N1
Z3337873374,C#CCCC1(CCC(=O)N[C@H](C)c2cnccn2)N=N1
Z3337873380,C#CCCC1(CCC(=O)N(C)C2CCS(=O)(=O)CC2)N=N1
Z3337873422,C#CCCC1(CCC(=O)NC2CCCN(S(=O)(=O)N3CCOCC3)C2)N=N1
Z3337873424,C#CCCC1(CCC(=O)NC2CCN(S(=O)(=O)c3cnn(C)c3)CC2)N=N1
Z3337873425,C#CCCC1(CCC(=O)NC2CCN(Cc3nc4ccccc4[nH]3)CC2)N=N1
Z3337873484,C#CCCC1(CCC(=O)NC(C)c2nnnn2C2CC2)N=N1
Z3337873537,C#CCCC1(CCC(=O)N2CCC(c3c[nH]c4ccc(C(N)=O)cc34)CC2)N=N1
Z3337873540,C#CCCC1(CCC(=O)N(Cc2nc(C)cs2)CC2CCCO2)N=N1
Z3337873546,C#CCCC1(CCC(=O)NC(C)CCc2cccn2C)N=N1
Z3337873550,C#CCCC1(CCC(=O)NC(C)c2ccc3c(c2)OC(CC)C(=O)N3)N=N1
Z3337873558,C#CCCC1(CCC(=O)N2CC(=O)N(C)C2c2ccccc2)N=N1
Z3337873561,C#CCCC1(CCC(=O)N2CC3CC4CC3C2C4OC)N=N1
Z3337873566,C#CCCC1(CCC(=O)N2CCN3CCS(=O)(=O)CC3C2)N=N1
Z3337873576,C#CCCC1(CCC(=O)NC2C3CC4CC2CC(OC)(C4)C3)N=N1
Z3337873578,C#CCCC1(CCC(=O)NCC(=O)Nc2ccccn2)N=N1
Z3337873582,C#CCCC1(CCC(=O)NCC2CCCc3sc(C)nc32)N=N1
Z3337873609,C#CCCC1(CCC(=O)N(CCc2ccc(OC)c(OC)c2)Cc2ccsc2)N=N1
Z3337873612,C#CCCC1(CCC(=O)NC2(C(=O)NCC(C)C)CCCC2)N=N1
Z3337873620,C#CCCC1(CCC(=O)N(C)C(C)c2ccccc2N2CCCS2(=O)=O)N=N1
Z3337873634,C#CCCC1(CCC(=O)NC(c2nc(-c3nnc[nH]3)no2)C(C)(C)C)N=N1
Z3337873637,C#CCCC1(CCC(=O)NCC2(C(=O)Nc3ccc(C)c(C)c3)CCCC2)N=N1
Z3337873652,C#CCCC1(CCC(=O)NCc2cccc(OC(C)(C)C)n2)N=N1
Z3337873657,C#CCCC1(CCC(=O)N2CCC(CN3C(=O)CNC3=O)C2)N=N1
Z3337873660,C#CCCC1(CCC(=O)NCc2ccc(C)cc2OCc2ccco2)N=N1
Z3337873664,C#CCCC1(CCC(=O)NCc2cc(COC(C)(C)C)on2)N=N1
Z3337873669,C#CCCC1(CCC(=O)NC(Cn2cnc3cc(C)c(C)cc32)C2CC2)N=N1
Z3337873672,C#CCCC1(CCC(=O)N2CCCC(Cc3nnc4ccccn34)C2)N=N1
Z3337873695,C#CCCC1(CCC(=O)N2CCc3nn(CC(=O)N4CCCC4)c(=O)cc3C2)N=N1
Z3337873701,C#CCCC1(CCC(=O)N(Cc2ccccc2-c2ccccn2)C(C)C)N=N1
Z3337873704,C#CCCC1(CCC(=O)N2CCC(Oc3cnc4ccccc4n3)CC2)N=N1
Z3337873710,C#CCCC1(CCC(=O)N(C)Cc2nnnn2-c2cc(OC)cc(OC)c2)N=N1
Z3337873712,C#CCCC1(CCC(=O)NCc2ccc3c(c2)nc(CC)n3C2CC2)N=N1
Z3337873747,C#CCCC1(CCC(=O)NC2CC(=O)N(Cc3ccccc3C(F)(F)F)C2)N=N1
Z3337874113,C#CCCC1(CCC(=O)NCc2nc(-c3cccc(C#N)c3)c[nH]2)N=N1
Z3337873774,C#CCCC1(CCC(=O)NCCOc2ccc(S(=O)(=O)C(F)(F)F)cc2)N=N1
Z3337873786,C#CCCC1(CCC(=O)N(CC)Cc2nccs2)N=N1
Z3337873790,C#CCCC1(CCC(=O)NCC2CCCCN2C(=O)C(F)(F)F)N=N1
Z3337873793,C#CCCC1(CCC(=O)N2CCN(C(C)C)c3ccccc3C2)N=N1
Z3337873795,C#CCCC1(CCC(=O)N2CCC3(CC2)CCS(=O)(=O)CC3)N=N1
Z3337873803,C#CCCC1(CCC(=O)NC(C)c2ccc(OC)c(Cn3cccn3)c2)N=N1
Z3337873815,C#CCCC1(CCC(=O)NCCS(=O)(=O)c2cccs2)N=N1
Z3337873817,C#CCCC1(CCC(=O)N(Cc2cccc(-c3cccnc3)c2)C2CC2)N=N1
Z3337873818,C#CCCC1(CCC(=O)NC2CN(S(=O)(=O)c3ccc4c(c3)OCCO4)C2)N=N1
Z3337873820,C#CCCC1(CCC(=O)NC(C(=O)N(C)Cc2nnc3n2CCC3)C(C)C)N=N1
Z3337873831,C#CCCC1(CCC(=O)NC2(c3nc(-c4ccsc4)no3)CCCCC2)N=N1
Z3337873839,C#CCCC1(CCC(=O)N2CCOC(COc3ccc(F)c(F)c3)C2)N=N1
Z3337873841,C#CCCC1(CCC(=O)NC(c2cc(Cl)ccc2Cl)C2CCOC2)N=N1
Z3337873847,C#CCCC1(CCC(=O)NC2(c3nc(C)cs3)CCOCC2)N=N1
Z3337873853,C#CCCC1(CCC(=O)N2CCC[C@H]2C(=O)N2CCCC2C2CCCC2)N=N1
Z3337873864,C#CCCC1(CCC(=O)N(CCOc2ccccc2)C2CCOCC2)N=N1
Z3337873995,C#CCCC1(CCC(=O)NCC(=O)Nc2ccc3c[nH]nc3c2)N=N1
Z3337873874,C#CCCC1(CCC(=O)N[C@@H](CC(C)C)C(=O)NCCN(C)C)N=N1
Z3337873876,C#CCCC1(CCC(=O)NC2CCC3(CC2OCc2ccccc2)OCCO3)N=N1
Z3337873895,C#CCCC1(CCC(=O)NC(CC)CS(=O)(=O)c2ccc(C)c(C)c2)N=N1
Z3337873901,C#CCCC1(CCC(=O)N2CCCC(NC(=O)c3ccc(C(F)(F)F)cc3)C2)N=N1
Z3337873903,C#CCCC1(CCC(=O)NC(CC)C(c2ccc(C)cc2)n2cncn2)N=N1
Z3337873907,C#CCCC1(CCC(=O)N2CCC(c3noc(C4CC4)n3)CC2)N=N1
Z3337873924,C#CCCC1(CCC(=O)N(CCc2ccccn2)Cc2cccnc2)N=N1
Z3337873926,C#CCCC1(CCC(=O)NCC(O)c2ccc(-c3ccccc3)cc2)N=N1
Z3337873958,C#CCCC1(CCC(=O)NCCCC(=O)NC(C)c2ccc(OCC)cc2)N=N1
Z3337873982,C#CCCC1(CCC(=O)N(C)CCCc2nccn2CCC)N=N1
Z3337873986,C#CCCC1(CCC(=O)N(C)C(C)C[S+](C)[O-])N=N1
Z3337873989,C#CCCC1(CCC(=O)NCc2nc(COC)sc2-c2ccccc2)N=N1
Z3337873997,C#CCCC1(CCC(=O)NC2C3C4CC5C6CC(C53)C2C64)N=N1
Z3337874011,C#CCCC1(CCC(=O)N2CCN(C(=O)C(F)(F)F)C3(CCCCC3)C2)N=N1
Z3337874020,C#CCCC1(CCC(=O)NCC2CC(c3ccc(OC)c(F)c3)=NO2)N=N1
Z3337874022,C#CCCC1(CCC(=O)NC(c2nccn2C)C2CCOCC2)N=N1
Z3337874025,C#CCCC1(CCC(=O)N2CCC(S(=O)(=O)NC(C)C)C2)N=N1
Z3337874031,C#CCCC1(CCC(=O)NC2CCCC2Cc2ccccn2)N=N1
Z3337874033,C#CCCC1(CCC(=O)N(C)Cc2ncnn2CC(F)F)N=N1
Z3337874035,C#CCCC1(CCC(=O)NCc2nnc(-c3ccncc3F)s2)N=N1
Z3337874044,C#CCCC1(CCC(=O)NCCCc2cc3c(OC)cc(OC)cc3[nH]2)N=N1
Z3337874066,C#CCCC1(CCC(=O)N(Cc2nc(C3CCCCCC3)no2)C2CC2)N=N1
Z3337874068,C#CCCC1(CCC(=O)N2CC3CCCCC32c2ccccc2)N=N1
Z3337874073,C#CCCC1(CCC(=O)N(CCNC(C)=O)C(C)C(=O)OC(C)(C)C)N=N1
Z3337874076,C#CCCC1(CCC(=O)NCC2CN(S(C)(=O)=O)C2)N=N1
Z3337874079,C#CCCC1(CCC(=O)N2CCn3c(nn(CC(=O)N(C)C)c3=O)C2)N=N1
Z3337874097,C#CCCC1(CCC(=O)NCc2oc(C(C)C)nc2C)N=N1
Z3337874102,C#CCCC1(CCC(=O)N2CCCC2c2c(C)nn(CC(C)C)c2Cl)N=N1
Z3337874107,C#CCCC1(CCC(=O)NCC2CCOCO2)N=N1
Z3337874111,C#CCCC1(CCC(=O)NC(C)Cc2cc(C)nn2-c2ccccc2)N=N1
Z3337874117,C#CCCC1(CCC(=O)NC(c2ccc(F)c(F)c2)C(C)(C)N2CCCC2)N=N1
Z3337874136,C#CCCC1(CCC(=O)N2CCN(Cc3c(C)nc4n3CCCC4)CC2)N=N1
Z3337874147,C#CCCC1(CCC(=O)NC(CO)C2CCCO2)N=N1
Z3337874161,C#CCCC1(CCC(=O)NCC2(C)OCCc3sccc32)N=N1
Z3337874163,C#CCCC1(CCC(=O)NCc2nnc3ccc(OC)nn23)N=N1
Z3337874171,C#CCCC1(CCC(=O)NCC2(CS(C)(=O)=O)CCOCC2)N=N1
Z3337874210,C#CCCC1(CCC(=O)N2CCCC(c3n[nH]cc3NC(=O)C3CCCC3)C2)N=N1
Z3337874220,C#CCCC1(CCC(=O)N2CC(S(=O)(=O)NC3CCCC3)C2)N=N1
Z3337874227,C#CCCC1(CCC(=O)NC(C(=O)N2CCCC(C)C2)c2cnn(C)c2)N=N1
Z3337874242,C#CCCC1(CCC(=O)NC2CC(N3CCC(C(F)(F)F)CC3)C2)N=N1
Z3337874258,C#CCCC1(CCC(=O)NC2CC(OCC)C23CCOCC3)N=N1
Z3337874267,C#CCCC1(CCC(=O)NC2(C3CC3)CCOCC2)N=N1
Z3337874287,C#CCCC1(CCC(=O)NC(C(C)C)C(O)c2cccc(C(F)(F)F)c2)N=N1
Z3337874331,C#CCCC1(CCC(=O)NCC2CCn3ncc(C(N)=O)c3C2)N=N1
Z3337874336,C#CCCC1(CCC(=O)N(C)Cc2cn3c(n2)CCCC3)N=N1
Z3337874357,C#CCCC1(CCC(=O)NC2CC(OCC)C2n2cccn2)N=N1
Z3337874371,C#CCCC1(CCC(=O)N2CC(S(=O)(=O)c3ccccc3F)C2)N=N1
Z3337874382,C#CCCC1(CCC(=O)N[C@H]2CCCC[C@H]2n2cc(C(C)(C)O)nn2)N=N1
Z3337874396,C#CCCC1(CCC(=O)N2CCCCC2c2nnc(C3CCOCC3)o2)N=N1
Z3337874436,C#CCCC1(CCC(=O)N[C@H]2CC[C@@H](C(=O)N3CCCC3)C2)N=N1
Z3337874468,C#CCCC1(CCC(=O)N2CC(c3ccccc3)C3COCCC32)N=N1
Z3337874475,C#CCCC1(CCC(=O)NCC2CCC3(CCOCC3)C2O)N=N1
Z3337874501,C#CCCC1(CCC(=O)N(Cc2ccncc2)C2CCCN(Cc3ccccc3)C2)N=N1
Z3337874522,C#CCCC1(CCC(=O)N2CCN(C)C(c3nc(C4CC4)no3)C2)N=N1
Z3337874531,C#CCCC1(CCC(=O)N2CCCC2C2COCCC2(C)O)N=N1
Z3337874585,C#CCCC1(CCC(=O)NCC2c3ccccc3C(=O)N2Cc2ccccc2)N=N1
Z3337874590,C#CCCC1(CCC(=O)N2CCCCC2C2CCCN(C(=O)C(F)(F)F)C2)N=N1
Z3337874621,C#CCCC1(CCC(=O)NCC2(N3CCN(c4ccccc4)CC3)CCOCC2)N=N1
Z3337874644,C#CCCC1(CCC(=O)NCC2CC(=O)N(C)C2c2nccn2C)N=N1
Z3337874652,C#CCCC1(CCC(=O)NC2CCOC2c2ccc(OC)nc2)N=N1
Z3337874680,C#CCCC1(CCC(=O)NC(C(C)C)C2(CO)CC=CC2)N=N1
Z3337874702,C#CCCC1(CCC(=O)N2CCCC(c3cc(N4CCN(C(=O)OC(C)(C)C)CC4)[nH]n3)C2)N=N1
Z3337874709,C#CCCC1(CCC(=O)N2CCC(c3nccc(-c4ccc(F)cc4)n3)CC2)N=N1
Z3337874725,C#CCCC1(CCC(=O)N2CC3CC2(c2nc(C)no2)C3)N=N1
Z3358413607,C#CCCC1(CCC(=O)NCC2CCC(c3ccccc3)O2)N=N1
Z3397334298,C#CCCC1(CCC(=O)NCC(c2cccnc2)N2CCCC2)N=N1
Z3397334300,C#CCCC1(CCC(=O)NCCN2CCN(C)CC2c2ccccc2)N=N1
Z3397334301,C#CCCC1(CCC(=O)Nc2cc[nH]c2C(=O)OCC)N=N1
Z3397334307,C#CCCC1(CCC(=O)NCc2ccc(N3CCCN(C)CC3)nc2)N=N1
Z3397334308,C#CCCC1(CCC(=O)NCc2nc(-c3ccncc3)no2)N=N1
Z3397334310,C#CCCC1(CCC(=O)NCCCn2nc3n(c2=O)CCCC3)N=N1
Z3397334316,C#CCCC1(CCC(=O)NCC(O)c2ccccc2C(F)(F)F)N=N1
Z3397334317,C#CCCC1(CCC(=O)Nc2cccc(C(=O)Nc3cnccn3)c2)N=N1
Z3397334320,C#CCCC1(CCC(=O)N2CCCN(c3ncccc3C(N)=O)CC2)N=N1
Z3397334322,C#CCCC1(CCC(=O)Nc2c(C)nn(C)c2Oc2cccnc2)N=N1
Z3397334323,C#CCCC1(CCC(=O)NCCc2nccn2C(F)F)N=N1
Z3397334327,C#CCCC1(CCC(=O)NCc2ccccc2N2CCN(C)CC2)N=N1
Z3397334330,C#CCCC1(CCC(=O)NCC2(N3CCC(OC)CC3)CCCC2)N=N1
Z3397334336,C#CCCC1(CCC(=O)N2CCn3c(cnc3C(F)(F)F)C2)N=N1
Z3397334353,C#CCCC1(CCC(=O)Nc2cc(=O)[nH]n2C(=O)OCC)N=N1
Z3397334359,C#CCCC1(CCC(=O)NCc2ccc(NC(C)=O)nc2)N=N1
Z3397334368,C#CCCC1(CCC(=O)NCC2CCCn3cc(C(C)(C)C)nc32)N=N1
Z3397334371,C#CCCC1(CCC(=O)NCC2CN(Cc3ccncc3)CCO2)N=N1
